emp_no,first_name,last_name,title,from_date,salary
14516,Kristian,Underwood,73262,1989-04-08,73262
14518,Patricia,Peir,64238,1996-02-18,64238
14522,Chuanyi,Ranta,40000,1990-01-14,40000
14537,Babette,Engelmann,48332,1989-03-17,48332
14556,Fatemeh,Zultner,40000,1986-12-26,40000
14560,Elrique,Driscoll,62770,1985-05-21,62770
14581,Gao,Condotta,59499,1988-06-28,59499
14693,Brewster,Stranks,59960,1986-05-05,59960
14710,Mahmut,Hainaut,40341,1988-09-18,40341
14723,Constantino,Assaf,40000,1993-06-01,40000
14724,Aron,Lemarechal,66530,1986-09-10,66530
14582,Kiyokazu,Morrin,40000,1999-04-08,40000
14600,Jayson,Cairo,41352,1988-10-24,41352
14603,Lech,Marquardt,55369,1986-01-19,55369
14607,Suzette,Selvestrel,67813,1994-06-26,67813
14620,Jianhua,Erev,53303,1988-08-04,53303
14780,Marlo,Bruckman,51232,1986-09-19,51232
14785,Zhonghua,Kaiser,46936,1988-06-23,46936
14785,Zhonghua,Kaiser,46936,1998-09-24,46936
14621,Souichi,Wixon,66404,1987-01-20,66404
14793,Stein,Uchoa,47045,1998-01-18,47045
14632,Gudjon,McClurg,40000,1987-08-01,40000
14814,Odysseas,Nishimukai,40000,1987-10-27,40000
14817,Gaurav,Masaki,41203,1992-12-02,41203
14817,Gaurav,Masaki,41203,1993-04-08,41203
14639,Arvind,Hempstead,79405,1987-11-08,79405
14821,Oguz,Kilgore,42545,1997-05-25,42545
14640,Toshimori,Kornatzky,42662,1992-05-20,42662
14642,Florian,Kuhnemann,54553,1987-06-05,54553
14645,Laurentiu,Glinert,45647,1987-05-01,45647
14648,IEEE,Lorys,89209,1986-11-16,89209
14659,Sashi,Adachi,40926,1985-03-16,40926
14839,Changho,Cronin,40000,1990-04-24,40000
14675,Teunis,Angel,40000,1988-09-25,40000
14853,Taiji,Nergos,58311,1988-03-07,58311
14677,Herbert,Sifakis,40000,1987-02-12,40000
14877,Arto,Meriste,40000,1988-06-06,40000
14879,Anyuan,Sigstam,54322,1987-12-29,54322
14683,Alois,Basart,41107,1986-12-02,41107
14888,Temple,Barriga,60916,1986-12-09,60916
14683,Alois,Basart,41107,1999-10-11,41107
14690,Yechezkel,Bellone,40000,1986-02-25,40000
14899,Alejandro,Casley,64365,1985-02-22,64365
14899,Alejandro,Casley,64365,1995-11-27,64365
14906,Adil,Parveen,54758,1987-12-11,54758
14908,Kerhong,Flanders,40000,2001-11-12,40000
14983,Hyuckchul,Pouyioutas,86754,1988-12-26,86754
14908,Kerhong,Flanders,40000,1992-09-17,40000
14909,Mohan,Kamble,40000,1990-12-21,40000
14911,Xiaobin,Chelton,62738,1987-04-06,62738
14914,Gretta,Benzaken,40000,1999-09-25,40000
14915,Huican,Picco,40733,1994-07-03,40733
14923,Shuzo,Gyorkos,40000,1985-05-15,40000
14928,Satoru,Mukaidono,53377,1985-05-17,53377
14941,Nathan,Lichtner,43608,1988-12-22,43608
14942,Heon,Benveniste,40000,1987-11-15,40000
14993,Sanjay,Koblitz,45407,1988-04-20,45407
14949,Insup,Reinhart,44930,1987-10-08,44930
14954,Fox,Magliocco,43510,1988-08-05,43510
15005,Kiam,Sadowsky,50368,1986-05-23,50368
14971,Fan,Simmen,55187,1991-03-25,55187
15016,Woody,Gulik,40000,1991-10-21,40000
15018,Ramalingam,Prenel,40668,1993-03-11,40668
15019,Qingxiang,Shokrollahi,41721,1988-11-02,41721
15019,Qingxiang,Shokrollahi,41721,1991-06-16,41721
15029,Giordano,Koshino,40000,1991-04-27,40000
15134,Arun,Luiz,62752,1992-07-23,62752
15030,Rasikan,Nourani,40000,1999-04-11,40000
15145,Haldon,Servieres,51443,1988-04-19,51443
15036,Ziva,Delgrande,40000,1994-11-04,40000
15151,Urs,Pouyioutas,61253,2000-06-02,61253
15151,Urs,Pouyioutas,61253,1991-12-30,61253
15049,Khun,Waymire,40000,1991-01-17,40000
15176,Charlene,Sankaranarayanan,98401,1987-11-17,98401
15052,Flemming,Kranzdorf,40630,1993-01-27,40630
15055,Shrikanth,Sherertz,40000,1991-07-16,40000
15193,Neelam,Schach,47039,1989-02-14,47039
15066,Tomokazu,Oaver,43455,1993-06-29,43455
15196,Souichi,Duclos,55824,1992-07-09,55824
15202,Pranay,Irland,40000,1990-04-28,40000
15202,Pranay,Irland,40000,1989-07-05,40000
15069,Manton,Siksek,40000,1987-08-05,40000
15208,Sudharsan,Shokrollahi,44109,1987-04-18,44109
15071,Ayonca,Couchot,97484,1988-10-15,97484
15218,Shuky,Conry,44614,1992-08-10,44614
15075,Radoslaw,Rijsenbrij,40000,1986-04-24,40000
15228,Mona,Salvesen,40000,1988-01-17,40000
15230,Keiichiro,Suessmith,70187,1993-03-17,70187
15077,Toshiki,Taubenfeld,40000,1993-06-25,40000
15234,Jouko,Zhiwei,47654,1987-09-03,47654
15237,Reinhard,Sadowsky,40000,1987-08-17,40000
15082,Guadalupe,Zirintsis,63024,1986-04-01,63024
15243,Mountaz,Famili,41015,1992-09-19,41015
15248,Edwin,Baar,64696,1990-03-22,64696
15087,Chirstian,Ushiama,40000,1988-09-14,40000
15253,Ayonca,Pardalos,40396,1985-06-06,40396
15089,Giri,Coney,48594,1987-05-14,48594
15092,Remmert,Bahi,40000,1986-05-26,40000
15102,Luigi,Axelband,40374,1992-11-04,40374
15105,Sudhanshu,Itzigehl,75800,1991-03-31,75800
15269,Eric,Reghbati,60930,1986-08-21,60930
15271,Shiv,Bernardeschi,88026,1986-12-05,88026
15105,Sudhanshu,Itzigehl,75800,1989-11-22,75800
15114,Pantung,Honglei,40000,1998-03-09,40000
15292,Miyeon,Lammel,87586,1986-07-31,87586
15408,Maik,Penttonen,40000,1996-11-23,40000
15324,Ziya,Lunn,40000,1991-03-26,40000
15329,Fan,Openshaw,41839,1997-08-16,41839
15330,Jaroslava,Chinal,53020,1988-05-30,53020
15337,Masaru,Radivojevic,40000,1988-08-07,40000
15343,Chaosheng,Luce,48936,1985-03-12,48936
15354,Chikara,Nyrup,40782,1994-10-18,40782
15365,Mikhail,Schiettecatte,41309,1986-08-11,41309
15369,Premal,Penttonen,81954,1999-08-20,81954
15370,Chuanyi,Nilsson,67631,1993-12-21,67631
15370,Chuanyi,Nilsson,67631,1997-11-15,67631
15372,Nahum,Broder,79245,1988-10-12,79245
15375,Shuho,Manders,65920,1994-11-03,65920
15377,Shugo,Aumann,50274,1986-12-19,50274
15382,Alassane,Siegrist,66083,1985-12-26,66083
15392,Pradeep,Markovitch,55638,1994-07-04,55638
15410,Wilmer,Kushner,58123,2002-04-15,58123
15410,Wilmer,Kushner,58123,1989-09-13,58123
15543,Mingdong,Staelin,40000,1988-07-30,40000
15412,Huai,Thiria,62190,1985-08-23,62190
15548,Sanjai,Caine,48171,1988-05-08,48171
15438,Constantijn,Munoz,43326,1986-12-24,43326
15548,Sanjai,Caine,48171,1995-06-16,48171
15563,Constantino,Zykh,56239,1987-04-08,56239
15565,True,Muchinsky,73532,1986-12-16,73532
15566,Baoqiu,Azuma,61655,1988-04-11,61655
15600,Mack,Perna,40000,1985-04-26,40000
15601,Carrsten,Anily,83263,1994-07-10,83263
15441,Arvind,Weisert,40000,1993-02-05,40000
15452,Kazuhira,Weedman,40000,1995-05-11,40000
15651,Huan,Iwayama,50313,1985-11-22,50313
15454,Hongzue,Cesareni,57571,1986-02-27,57571
15470,Weiwu,Huhdanpaa,40693,1996-08-08,40693
15656,Mohammad,Schaaf,66141,1987-05-26,66141
15682,Hiroyasu,Przulj,40000,1988-06-20,40000
15474,Gilbert,Plumb,90430,1994-12-04,90430
15479,Zhenbing,Soicher,40000,1987-01-25,40000
15480,Kwok,Trogemann,47645,1990-04-29,47645
15504,Kasturi,Alpin,40000,1997-02-06,40000
15687,Dekang,Ambroszkiewicz,62333,1990-02-13,62333
15703,Chenye,Hanratty,40000,1994-12-06,40000
15708,Reuven,Kushnir,85063,1990-01-22,85063
15505,Collette,Mikschl,56848,1986-08-30,56848
15714,Troy,Bala,40000,1995-03-09,40000
15715,Insup,Ibel,40000,2002-01-15,40000
15715,Insup,Ibel,40000,1999-09-21,40000
15510,Inderjeet,Sethi,48661,1987-08-29,48661
15726,Zhilian,Parascandalo,70522,1996-08-28,70522
15511,George,Kowalchuk,76880,1986-04-20,76880
15739,Poorav,Bahr,54605,1999-03-02,54605
15740,Stepehn,Pocchiola,57994,1995-06-04,57994
15518,Uno,Valtorta,55563,1990-10-03,55563
15750,Arumugam,Bresenham,40000,1993-11-13,40000
15525,Masadi,Cherinka,40000,1993-04-27,40000
15765,Tonny,Taubenfeld,40000,1989-02-15,40000
15767,Baocai,Broomell,40000,1985-06-08,40000
15769,Pranay,Oskamp,61575,1999-06-20,61575
15534,Guozhong,Grabner,63090,1987-05-06,63090
15788,Taegyun,Deyuan,53521,1990-03-13,53521
15846,Bowen,Litecky,40000,1989-03-23,40000
15799,Manton,Gelosh,64458,1988-05-07,64458
15809,Mingsen,Antonisse,50619,1988-06-07,50619
15819,Magdalena,Rajcani,63847,1999-07-14,63847
15819,Magdalena,Rajcani,63847,1993-08-16,63847
15821,Aleksander,Antonakopoulos,40000,1988-06-09,40000
15971,Arumugam,Aloia,42963,1988-05-03,42963
15861,Gio,Anido,50890,1988-12-19,50890
15977,King,Ballarin,44282,1994-11-03,44282
15978,Kaijung,Wielonsky,40000,1997-09-07,40000
15978,Kaijung,Wielonsky,40000,1997-02-25,40000
15993,Yoshimitsu,Peir,45611,1988-11-19,45611
16000,Marek,Demos,40000,1996-05-05,40000
15866,Angel,Seiwald,40000,1987-03-19,40000
15866,Angel,Seiwald,40000,1986-10-03,40000
15869,Guoxiang,Bala,40000,1994-01-21,40000
16018,Boutros,Papadias,52560,1987-10-06,52560
16019,Chaoyi,Heystek,40000,1985-08-01,40000
16019,Chaoyi,Heystek,40000,1986-10-12,40000
15876,Munehiro,Vakili,51140,1985-08-02,51140
16025,Doowon,Luce,84433,1988-03-05,84433
16028,JiYoung,Takkinen,53714,1988-08-12,53714
16033,Wayne,Spelt,40000,1986-09-09,40000
15877,Yannik,Kroll,40000,1999-08-10,40000
15880,Miquel,Dechter,40000,1996-12-02,40000
16052,Maria,Rodham,40000,1991-01-27,40000
15889,Sasan,Azumi,63393,1986-02-03,63393
16066,Marsha,Penn,74757,1985-09-16,74757
16068,Leandro,Zongker,53031,1987-12-18,53031
15892,Lunjin,Pettis,60367,1986-09-20,60367
16076,Marko,Ebeling,47061,1997-08-06,47061
16077,Kannan,Heemskerk,49020,1987-07-02,49020
15901,Marsja,Fargier,40000,1987-09-23,40000
16086,Mohammad,Denos,42903,1987-04-27,42903
16094,Berto,Rosar,40000,1993-07-18,40000
15901,Marsja,Fargier,40000,1988-03-04,40000
16099,Mohan,Ferretti,40000,1990-10-23,40000
15902,Kazuhide,Stille,40000,1988-03-23,40000
15905,DeForest,Petersohn,47421,1988-02-12,47421
15911,Shaibal,Viele,45602,1991-01-13,45602
15911,Shaibal,Viele,45602,1993-12-20,45602
15934,Kensyu,Shinomoto,50454,1995-08-20,50454
16126,Tse,Crabtree,68863,1997-10-10,68863
16130,Kerryn,Belinskaya,40000,1993-07-26,40000
16134,Annemarie,Chaudhuri,40000,1990-03-12,40000
16138,Leucio,Krzyzanowski,67593,1988-05-05,67593
16154,Monique,Docker,40000,1994-03-12,40000
15938,Garnik,Covnot,69499,1988-10-16,69499
15942,Murthy,Rosca,50486,1986-09-09,50486
15943,Yakkov,Demke,40000,1997-02-05,40000
15943,Yakkov,Demke,40000,2000-12-16,40000
16185,Marin,Winter,44003,1987-04-28,44003
15945,Hauke,Larfeldt,57717,1993-11-16,57717
16192,Leandro,Sigstam,40000,1992-05-05,40000
15948,Karoline,Versino,40000,1986-01-14,40000
16192,Leandro,Sigstam,40000,1999-06-13,40000
15955,Yuguang,Dratva,45283,1986-03-31,45283
16201,Krassimir,Olano,53081,1987-08-13,53081
16266,Mikhail,Sethi,57642,1985-10-25,57642
16227,Hitomi,Vural,58619,1985-09-25,58619
16229,Ronnie,Lanzelotte,40000,1996-09-17,40000
16230,Ung,Babu,40000,1996-05-25,40000
16230,Ung,Babu,40000,1996-02-19,40000
16233,Sushant,Baba,54684,1987-03-24,54684
16234,Jacopo,Basart,40000,1986-05-14,40000
16246,Makato,Masaki,40000,1996-10-10,40000
16252,Carrsten,Mattern,64982,1988-07-10,64982
16272,Shuho,Zeleznik,40000,1986-04-16,40000
16272,Shuho,Zeleznik,40000,2002-04-05,40000
16274,Sadun,Navazio,65521,1986-05-19,65521
16397,Shimshon,Cusworth,66757,1985-05-24,66757
16398,Limsoon,Krzyzanowski,71254,1993-07-31,71254
16399,Apostol,Collette,59384,1992-04-16,59384
16399,Apostol,Collette,59384,2000-08-24,59384
16404,Rafols,Rabehasaina,45689,1987-07-19,45689
16412,Moss,Tokunaga,66524,1989-03-10,66524
16425,Idoia,Beerel,53045,1989-12-15,53045
16438,Abdulla,Demeyer,52449,1991-04-09,52449
16446,Jouko,Chinin,94600,1987-07-06,94600
16447,Zhiguo,Savasere,40000,2000-11-06,40000
16447,Zhiguo,Savasere,40000,1992-04-18,40000
16448,Tsvetan,Zwicker,76979,1992-04-25,76979
16324,Billie,Bazzichi,40000,1998-05-04,40000
16453,Goncalo,Basart,47433,1986-12-16,47433
16471,Bogdan,Birta,44976,1999-08-03,44976
16479,Jixiang,Eiter,62446,1986-04-14,62446
16486,Sanjay,Perin,57496,1986-03-18,57496
16487,Arunas,Yemenis,73302,1992-10-18,73302
16490,Muzhong,Thiria,85462,1987-04-06,85462
16491,Emdad,Radwan,40000,1995-10-04,40000
16504,Mong,Cromarty,40000,1992-05-06,40000
16337,Hironoby,Schaad,40000,1986-11-07,40000
16510,Mototsugu,Vecchio,40000,1986-04-06,40000
16341,Boutros,Fendler,40000,1999-12-08,40000
16355,Nikolaos,Luca,80403,1986-07-01,80403
16537,Weidon,Seiwald,40000,1991-08-03,40000
16364,Yifei,Gini,73503,1988-09-19,73503
16365,Janalee,Mellouli,40000,1985-04-27,40000
16377,Duri,Stanger,62147,1993-11-30,62147
16539,Gretta,Fetvedt,40000,1987-12-07,40000
16546,Sangeeta,Lanphier,47819,1986-03-16,47819
16549,Olivera,Thibadeau,60531,1995-03-03,60531
16380,Zhilian,Chleq,42820,1986-06-01,42820
16551,Sadegh,Ranon,82980,1986-08-21,82980
16551,Sadegh,Ranon,82980,2001-08-21,82980
16556,Mostafa,Hiltgen,53954,1987-12-27,53954
16382,Chaoyi,Talmon,66986,1987-05-05,66986
16383,Lidong,Czap,55977,1986-09-24,55977
16388,Subhankar,Georgatos,40000,1996-01-30,40000
16567,Hein,Senzako,40000,1989-12-24,40000
16679,Domenick,Cummings,40000,2001-02-10,40000
16570,Uta,Matzen,46162,1994-03-25,46162
16580,Masaru,Valiente,40000,1986-06-20,40000
16607,Vishwani,Honglei,54558,1987-09-18,54558
16683,Hatem,Ghandeharizadeh,60120,1986-11-19,60120
16619,Arvind,Boguraev,40000,1987-09-20,40000
16716,Ramachenga,Zumaque,54270,1991-02-02,54270
16657,Yongdong,Heyers,63463,1986-07-12,63463
16658,Florian,Soicher,50917,1986-01-18,50917
16672,Georgi,Peris,55265,1986-03-13,55265
16674,Duke,Takanami,40000,1988-08-30,40000
16679,Domenick,Cummings,40000,1994-07-17,40000
16719,Sasan,Benantar,40000,1989-04-25,40000
16723,Mohd,Randt,56932,1986-12-24,56932
16729,Kirk,Broomell,51318,1992-05-07,51318
16731,Domenico,Versino,48868,1986-04-15,48868
16759,Vojin,Masaki,40000,1987-01-10,40000
16851,Leon,Stasinski,51771,1986-03-11,51771
16852,Yefim,Fontet,48864,1985-05-14,48864
16852,Yefim,Fontet,48864,1988-02-23,48864
16862,JiYoung,Eppinger,40000,1987-04-27,40000
16862,JiYoung,Eppinger,40000,1992-09-30,40000
16864,Candido,Gecsel,50361,1987-10-29,50361
16759,Vojin,Masaki,40000,1998-02-23,40000
16869,Yakkov,Huttel,40000,1990-12-19,40000
16871,Munir,Stiles,55303,1986-08-23,55303
16799,Shigeichiro,Bamford,54405,1986-04-26,54405
16875,Nikolaos,Radhakrishnan,40000,1997-10-26,40000
16880,Honesty,Bresenham,40000,1986-08-24,40000
16897,Charlene,Ebeling,57244,1989-09-13,57244
16910,Kazunori,Botman,57230,1986-05-29,57230
16910,Kazunori,Botman,57230,1990-10-03,57230
16919,Tesuya,Yurov,40184,1999-09-08,40184
16921,Evgueni,Yeung,71025,1988-01-21,71025
16801,Gila,Strooper,48932,1987-12-16,48932
16803,Ziva,Rohrbach,50968,1985-03-14,50968
16806,Sreekrishna,Dayana,72405,1990-07-20,72405
16806,Sreekrishna,Dayana,72405,1996-02-12,72405
16808,Kiyokazu,Katiyar,87215,1987-11-10,87215
17120,Yifei,Polupanov,40000,1987-02-09,40000
16954,Akhilish,Apsitis,47943,1986-08-06,47943
16955,Sangeeta,Marrakchi,74715,1994-03-14,74715
16969,Sanjit,Braccini,49377,1988-10-26,49377
17125,Akhilish,Zweizig,40000,1985-10-17,40000
16986,Hirochika,Gecseg,61653,1993-05-09,61653
16988,Xiong,Peron,47878,1990-12-29,47878
17126,Matk,Schapire,40000,1994-02-20,40000
16993,Hongzue,Dahlbom,57751,1987-02-13,57751
17143,Ziyad,Munke,40000,1985-09-10,40000
16999,Bezalel,Sadowsky,40000,1999-04-13,40000
16999,Bezalel,Sadowsky,40000,1996-12-22,40000
17012,Valdiodio,Petereit,40000,1998-11-02,40000
17018,Berhard,Tasistro,40000,1986-02-20,40000
17024,Ewing,Siepmann,58181,1987-07-12,58181
17146,Aemilian,Barbanera,65674,1996-07-01,65674
17041,Nishit,Montemayor,40492,1987-01-19,40492
17158,Danai,Vecchio,48426,1993-02-14,48426
17046,Fay,Kornyak,44955,1987-07-22,44955
17048,Christoph,Murthy,46913,1988-10-09,46913
17055,Marin,Wixon,46654,1988-08-06,46654
17158,Danai,Vecchio,48426,1999-10-24,48426
17063,Anoosh,Thiran,91391,1985-12-12,91391
17159,Quingbo,Mitchem,56346,1987-10-22,56346
17066,Heping,Ruther,59260,1987-02-27,59260
17160,Shay,Montemayor,49824,1988-02-22,49824
17068,Bodh,Gopalakrishnan,40000,1994-09-01,40000
17068,Bodh,Gopalakrishnan,40000,1995-04-14,40000
17072,Richara,Bala,40000,1992-12-15,40000
17163,Yurii,Papsdorf,47086,1988-03-12,47086
17076,Gudjon,Hitomi,60092,1987-01-04,60092
17076,Gudjon,Hitomi,60092,1990-05-16,60092
17199,Vasilis,Guardalben,40000,1992-01-27,40000
17078,Gill,Hinsberger,44442,1990-11-29,44442
17081,Weiru,Murtafg,40846,1985-12-28,40846
17089,Rafail,Erman,67779,1985-04-10,67779
17098,Xuedong,Gelosh,40000,1998-08-26,40000
17101,Sandeepan,Compeau,40173,1988-01-18,40173
17102,Radhika,Garnick,89793,1998-01-16,89793
17103,Takahiro,Feldmann,48187,1988-10-07,48187
17103,Takahiro,Feldmann,48187,1996-05-21,48187
17215,Junichi,Langford,47977,1989-06-17,47977
17220,Lorien,Panwar,45404,1991-01-04,45404
17260,Abdulah,Famili,40000,1987-05-18,40000
17222,Leen,Muchinsky,54882,1987-10-04,54882
17235,Ronnie,Rissanen,40000,1992-03-24,40000
17277,Arnd,Hopewell,40000,1987-08-25,40000
17280,Xuejia,Merle,69670,1993-01-03,69670
17285,Mario,Weiland,55174,1995-03-27,55174
17294,Shrikanth,Pietrzykowski,43785,1987-08-17,43785
17326,Arumugam,Ramsay,40000,1986-02-28,40000
17327,Yongmin,Gihr,50152,1988-06-03,50152
17329,Shaunak,Tyugu,58239,1998-07-21,58239
17329,Shaunak,Tyugu,58239,1999-03-14,58239
17336,Shigenori,Chaudhuri,71761,1988-02-25,71761
17339,Fan,Mullainathan,58306,2001-02-18,58306
17339,Fan,Mullainathan,58306,1991-10-03,58306
17340,Yurii,Brookman,65863,1985-07-05,65863
17352,Muneo,Katiyar,71029,1992-05-06,71029
17355,Mingzeng,Weisert,40000,1988-08-31,40000
17236,Matk,Merro,75541,1987-02-02,75541
17245,Neven,Milicia,81426,1995-01-12,81426
17384,Youngkon,Nooteboom,55693,1990-04-05,55693
17387,Shir,Serra,49554,1997-12-31,49554
17539,Cathie,Uhrik,60576,1990-12-27,60576
17396,Valeri,Henders,40000,1987-06-14,40000
17397,Kenroku,Hardjono,40000,1986-09-15,40000
17412,Leni,Vilarrasa,43480,1999-12-27,43480
17544,Kien,Marletta,53927,1988-07-08,53927
17552,Pradeep,Neiman,45663,1997-03-26,45663
17436,Chirstian,Munawer,79815,1985-08-12,79815
17556,Makato,Tsukuda,67047,1993-07-22,67047
17559,Annemarie,Papastamatiou,53573,1993-09-04,53573
17448,Makato,Belinskaya,40728,1992-06-20,40728
17448,Makato,Belinskaya,40728,1987-02-04,40728
17559,Annemarie,Papastamatiou,53573,2002-03-31,53573
17573,Berthier,Deverell,77659,1987-04-05,77659
17468,Abdelghani,Irland,59122,1996-06-13,59122
17470,Genevieve,Lichtner,60901,1986-07-23,60901
17472,Murthy,Verhoeff,40000,1990-12-09,40000
17576,Behnaam,Krybus,40000,1988-02-06,40000
17582,Kauko,Spieker,44397,1988-10-28,44397
17487,Gully,Staudhammer,40000,1990-07-31,40000
17489,Karlis,Vigier,48368,1988-08-13,48368
17584,Emdad,Coorg,40000,1994-03-15,40000
17500,Jinya,Bratsberg,44825,1988-09-25,44825
17586,Lein,Halevi,40000,1990-08-07,40000
17505,Gunilla,Moffat,63455,1987-02-21,63455
17512,Frederique,Hofmeyr,40000,2000-10-27,40000
17512,Frederique,Hofmeyr,40000,1998-01-05,40000
17520,Shahab,Keohane,40000,1988-08-08,40000
17629,Mostafa,Winter,70592,1987-11-22,70592
17674,Adib,Braccini,43044,1986-03-19,43044
17677,Mingdong,Ramalingam,40000,1992-10-04,40000
17647,Vasilis,Swab,75896,1989-08-04,75896
17683,Bernt,Henders,54891,2000-08-25,54891
17683,Bernt,Henders,54891,1990-11-21,54891
17688,Faiza,Cincotta,45880,1987-08-14,45880
17696,Feiyu,Kusalik,40000,1988-12-04,40000
17699,Radhia,Heping,48618,1985-07-21,48618
17657,Thanasis,Zucker,43935,1989-06-18,43935
17704,Vatsa,Broomell,40000,1995-11-21,40000
17705,Toshimo,Mellouli,50346,1985-08-14,50346
17816,Toshimo,Kenevan,74497,1986-10-06,74497
17711,Owen,Katiyar,49277,1997-09-05,49277
17716,Josyula,Vitiello,40000,1988-09-24,40000
17728,Tsuneo,Lienhardt,57162,1998-02-19,57162
17742,Tru,Cappelletti,52300,1986-03-02,52300
17745,Hatem,Schreiter,40000,1985-05-02,40000
17834,Zhilian,Fiutem,40000,1996-03-16,40000
17778,Chirstian,Matzov,40000,1991-02-12,40000
17840,Tonny,Sherertz,66948,1985-06-20,66948
17841,Hilary,Ramaiah,40000,1988-06-07,40000
17791,Matt,Stifter,46451,1988-01-30,46451
17849,Mandell,Varker,40000,1986-05-28,40000
17798,Guangming,Suessmith,83096,1986-10-15,83096
17807,Jianhua,Glowinski,40000,1992-07-23,40000
17869,Xiaocheng,Prochazka,40000,1998-06-12,40000
17815,Shuji,Wissmann,40000,1991-03-03,40000
17869,Xiaocheng,Prochazka,40000,1995-07-01,40000
17871,Ebbe,Hedayat,48561,1996-07-20,48561
17874,Rutger,Minakawa,75424,1992-01-01,75424
17891,Isaac,Luiz,44505,1987-05-07,44505
17973,Sanjit,Beidas,51947,1999-09-22,51947
17973,Sanjit,Beidas,51947,1987-09-27,51947
17900,Sakthirel,Belinskaya,40000,1986-03-03,40000
17986,Oguz,Angelopoulos,77587,1994-08-27,77587
17995,Oldrich,Vickson,40000,1987-01-05,40000
17907,Kotesh,Bernini,69291,1992-01-06,69291
17916,Sukumar,Morrin,65572,1991-12-02,65572
18006,Vidya,Hanabata,108512,1987-09-03,108512
18006,Vidya,Hanabata,108512,1997-01-20,108512
18013,Jiong,Shanbhogue,40000,1988-06-07,40000
18016,Somnath,Kaminger,50136,1994-09-03,50136
18018,Sasan,Schrooten,70282,1985-12-10,70282
18020,Adhemar,Pelz,40000,1986-03-31,40000
17925,Adamantios,Baezner,47958,1987-03-09,47958
18030,Jasminko,Brookner,55277,1986-03-19,55277
18108,Sanjai,Genin,76712,1998-09-13,76712
18065,Chriss,Wroclawski,52601,1986-06-18,52601
18075,Lein,Goodrum,44780,1986-02-22,44780
18080,Satyanarayana,Rosar,40000,1995-05-11,40000
18080,Satyanarayana,Rosar,40000,1992-12-16,40000
18123,Kristinn,Hitomi,40000,1995-08-09,40000
18099,Kazuhiko,Fendler,48187,1993-04-30,48187
18130,Claudi,Cairo,40000,1993-05-26,40000
18134,Ult,Pesch,70424,1992-07-31,70424
18138,Moni,Baezner,62786,2000-03-10,62786
18242,Shichao,Demian,62461,1992-02-10,62461
18138,Moni,Baezner,62786,1985-08-05,62786
18251,Alair,Panangaden,58297,1986-10-08,58297
18155,Dayanand,Danlos,40000,1988-04-15,40000
18261,Shridhar,Baak,40000,1986-06-06,40000
18274,Yefim,Karnin,63753,1986-06-13,63753
18181,Gregory,Beerel,50366,1987-03-29,50366
18297,Guther,Nastansky,56421,1985-09-07,56421
18310,Ioana,Dalton,41095,1996-08-06,41095
18208,Demin,Irland,70916,1986-10-05,70916
18316,Hongzue,Msuda,54186,1985-02-19,54186
18322,Tonia,Lueh,40000,1988-10-04,40000
18323,Oddvar,Tiemann,40000,1994-01-25,40000
18323,Oddvar,Tiemann,40000,1987-08-17,40000
18333,Munehiro,Plesums,40520,1994-03-23,40520
18210,Mabo,Radhakrishnan,40000,1994-06-19,40000
18212,Constantino,Journel,40000,1985-04-30,40000
18223,Gully,Mitchem,48598,1990-08-26,48598
18375,Gian,Debuse,41562,1995-04-29,41562
18376,Wayne,Stranks,50047,1994-09-26,50047
18382,Remko,Mattern,57540,1997-01-30,57540
18223,Gully,Mitchem,48598,1986-07-15,48598
18237,Limsoon,Tramer,40592,1995-08-21,40592
18393,Wuxu,Aseltine,40205,1988-11-20,40205
18401,Vidya,Itzfeldt,59818,1999-09-07,59818
18402,Bernice,Ritzmann,45396,1985-05-02,45396
18427,Kiyomitsu,Qiwen,65998,1994-03-12,65998
18438,Chiradeep,Iacovou,41898,1994-10-01,41898
18443,Florina,Swick,69107,1988-10-15,69107
18448,Rosine,Bazelow,44353,1999-05-02,44353
18450,Takahito,Hoppenstand,59963,1985-05-19,59963
18454,Eric,Anido,64815,1988-07-18,64815
18459,Shuzo,Kavanagh,40000,1988-04-01,40000
